fname,frame_no,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,label
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,840.0,2204.0,103.0,2204.0,153.0,2275.0,175.0,,,,,2062.0,171.0,1991.0,229.0,1934.0,265.0,2147.0,292.0,2133.0,373.0,2090.0,418.0,2019.0,292.0,1962.0,342.0,1948.0,405.0,2133.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,855.0,2005.0,130.0,2033.0,153.0,2119.0,166.0,2218.0,508.0,,,1962.0,180.0,1948.0,243.0,1920.0,288.0,2076.0,288.0,2090.0,360.0,2104.0,409.0,1976.0,288.0,1948.0,364.0,1948.0,409.0,2062.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,870.0,1905.0,130.0,1948.0,153.0,2005.0,162.0,1905.0,148.0,1891.0,135.0,1934.0,184.0,1877.0,247.0,1792.0,283.0,1934.0,301.0,1948.0,364.0,1934.0,409.0,1877.0,297.0,1863.0,342.0,1820.0,378.0,1948.0,247.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,885.0,1777.0,121.0,1806.0,144.0,1877.0,157.0,1834.0,234.0,,,1792.0,175.0,1806.0,234.0,1806.0,288.0,1792.0,297.0,1877.0,360.0,1934.0,405.0,1735.0,297.0,1735.0,337.0,1706.0,387.0,1777.0,252.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,900.0,1621.0,94.0,1706.0,139.0,1763.0,153.0,1706.0,216.0,,,1678.0,166.0,1664.0,225.0,1550.0,256.0,1706.0,270.0,1706.0,315.0,1706.0,382.0,1635.0,265.0,1536.0,310.0,1550.0,382.0,1692.0,225.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,915.0,1464.0,90.0,1536.0,135.0,1621.0,144.0,1635.0,211.0,1664.0,238.0,1493.0,157.0,1507.0,220.0,1507.0,274.0,1592.0,261.0,1635.0,310.0,1422.0,360.0,1464.0,265.0,1450.0,315.0,1422.0,369.0,1550.0,220.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,930.0,1436.0,76.0,1436.0,126.0,1550.0,144.0,1578.0,202.0,1521.0,202.0,1336.0,148.0,1308.0,189.0,,,1521.0,247.0,1536.0,301.0,1521.0,364.0,1408.0,252.0,1408.0,310.0,1422.0,364.0,1450.0,207.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,945.0,1507.0,108.0,1479.0,135.0,1536.0,157.0,1550.0,211.0,1621.0,256.0,1393.0,144.0,,,,,1507.0,252.0,1507.0,324.0,1521.0,378.0,1422.0,252.0,1450.0,301.0,1422.0,364.0,1464.0,202.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,960.0,1592.0,85.0,1564.0,139.0,1536.0,162.0,1550.0,216.0,1592.0,274.0,1564.0,148.0,1550.0,220.0,1578.0,279.0,1607.0,279.0,1550.0,324.0,1521.0,373.0,1578.0,283.0,1536.0,324.0,1479.0,355.0,1564.0,229.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,975.0,1664.0,117.0,1649.0,144.0,1621.0,162.0,1621.0,225.0,1664.0,279.0,1863.0,382.0,1621.0,99.0,1720.0,117.0,1621.0,283.0,1564.0,328.0,1521.0,373.0,1607.0,283.0,1550.0,328.0,1521.0,373.0,1621.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,990.0,1834.0,117.0,1820.0,144.0,1792.0,162.0,1792.0,234.0,1834.0,279.0,,,1891.0,108.0,2474.0,432.0,1792.0,288.0,1706.0,337.0,1592.0,369.0,1763.0,283.0,1806.0,351.0,1806.0,391.0,1792.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1005.0,1948.0,117.0,1920.0,144.0,1905.0,166.0,2033.0,243.0,2062.0,256.0,1891.0,162.0,2005.0,108.0,2488.0,432.0,1962.0,288.0,1991.0,328.0,2005.0,373.0,1920.0,288.0,1976.0,328.0,,,1920.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1020.0,2161.0,99.0,2119.0,148.0,2190.0,180.0,2204.0,234.0,2204.0,279.0,2019.0,166.0,1962.0,220.0,1948.0,252.0,2119.0,279.0,2090.0,346.0,2076.0,405.0,2005.0,274.0,1948.0,324.0,1820.0,387.0,2076.0,229.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1035.0,2247.0,99.0,2218.0,148.0,2275.0,171.0,,,2204.0,508.0,2076.0,162.0,2019.0,220.0,,,2161.0,292.0,2119.0,351.0,2090.0,400.0,2005.0,288.0,1976.0,346.0,2090.0,405.0,2133.0,229.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1050.0,2119.0,99.0,2090.0,148.0,2204.0,171.0,2218.0,234.0,,,1991.0,175.0,1948.0,234.0,1891.0,279.0,2104.0,288.0,2090.0,360.0,2090.0,405.0,1976.0,288.0,1962.0,346.0,1948.0,414.0,2076.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1065.0,1948.0,126.0,1991.0,153.0,2048.0,162.0,2005.0,238.0,,,1962.0,184.0,1905.0,247.0,1834.0,292.0,1976.0,297.0,1962.0,360.0,1948.0,409.0,1905.0,297.0,1948.0,351.0,1948.0,409.0,1976.0,243.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1080.0,1834.0,126.0,1877.0,148.0,1920.0,162.0,1834.0,243.0,,,1820.0,99.0,1806.0,108.0,1820.0,121.0,1848.0,292.0,1891.0,346.0,1706.0,391.0,1806.0,292.0,1777.0,328.0,1948.0,405.0,1863.0,247.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1095.0,1706.0,112.0,1735.0,139.0,1792.0,157.0,1720.0,216.0,,,1706.0,166.0,1664.0,225.0,1550.0,256.0,1720.0,274.0,1706.0,355.0,1664.0,391.0,1649.0,270.0,1592.0,328.0,1777.0,396.0,1720.0,220.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1110.0,1621.0,85.0,1635.0,139.0,1706.0,153.0,1664.0,220.0,,,1564.0,162.0,1564.0,229.0,1550.0,274.0,1664.0,274.0,2247.0,526.0,1678.0,382.0,1607.0,270.0,1464.0,306.0,1393.0,360.0,1635.0,220.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1125.0,1479.0,76.0,1479.0,126.0,1592.0,148.0,1607.0,198.0,1607.0,238.0,1379.0,148.0,1322.0,193.0,,,1521.0,252.0,1564.0,306.0,1607.0,369.0,1408.0,252.0,1422.0,306.0,1422.0,360.0,1479.0,207.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1140.0,1493.0,103.0,1479.0,126.0,1536.0,153.0,1564.0,207.0,1621.0,247.0,1379.0,144.0,,,,,1493.0,247.0,1536.0,301.0,1493.0,373.0,1408.0,252.0,1436.0,297.0,1436.0,360.0,1450.0,198.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1155.0,1550.0,85.0,1521.0,139.0,1479.0,162.0,1479.0,211.0,,,1550.0,153.0,1550.0,211.0,1564.0,243.0,,,,,1436.0,360.0,1479.0,283.0,1450.0,247.0,1450.0,360.0,1521.0,225.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1170.0,1607.0,90.0,1578.0,144.0,1507.0,166.0,1493.0,225.0,1536.0,283.0,1621.0,153.0,1664.0,225.0,1692.0,252.0,1521.0,283.0,1507.0,328.0,1493.0,378.0,1664.0,265.0,1692.0,306.0,1692.0,378.0,1536.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1185.0,1763.0,117.0,1735.0,144.0,1678.0,171.0,1649.0,229.0,1664.0,279.0,1763.0,157.0,1820.0,108.0,1834.0,405.0,1763.0,400.0,1777.0,319.0,1763.0,387.0,1664.0,288.0,1592.0,328.0,1507.0,373.0,1706.0,243.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1200.0,1848.0,117.0,1834.0,144.0,1820.0,171.0,1976.0,243.0,1848.0,288.0,1848.0,148.0,1891.0,139.0,1905.0,117.0,1848.0,301.0,1848.0,369.0,1749.0,400.0,1820.0,301.0,1777.0,364.0,1863.0,414.0,1834.0,247.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1215.0,2062.0,126.0,2005.0,148.0,2033.0,180.0,2062.0,373.0,,,1934.0,162.0,1934.0,234.0,1464.0,346.0,2062.0,324.0,2062.0,292.0,1763.0,396.0,2062.0,319.0,1834.0,346.0,1777.0,391.0,1962.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1230.0,2190.0,99.0,2176.0,148.0,2261.0,180.0,2275.0,225.0,,,2048.0,166.0,2033.0,229.0,,,2147.0,283.0,2104.0,360.0,2062.0,405.0,2033.0,279.0,1962.0,337.0,1905.0,396.0,2104.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1245.0,2232.0,135.0,2176.0,162.0,2232.0,180.0,2190.0,243.0,,,2005.0,171.0,1920.0,229.0,1948.0,261.0,2090.0,292.0,2090.0,355.0,2062.0,405.0,1976.0,292.0,1934.0,351.0,2076.0,405.0,2062.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1260.0,1905.0,126.0,1934.0,148.0,2019.0,162.0,,,,,1877.0,180.0,1834.0,234.0,1763.0,279.0,1948.0,288.0,1976.0,328.0,2005.0,391.0,1863.0,283.0,1877.0,351.0,1877.0,405.0,1920.0,243.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1275.0,1792.0,121.0,1834.0,148.0,1891.0,157.0,1848.0,238.0,1806.0,292.0,1820.0,180.0,1820.0,243.0,1792.0,292.0,1820.0,306.0,1848.0,351.0,1664.0,378.0,1749.0,301.0,1720.0,337.0,1678.0,373.0,1820.0,252.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1290.0,1678.0,85.0,1692.0,139.0,1720.0,162.0,1678.0,211.0,,,1664.0,175.0,1621.0,229.0,1550.0,274.0,1649.0,279.0,1635.0,333.0,1635.0,382.0,1621.0,279.0,1635.0,337.0,1806.0,382.0,1664.0,225.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1305.0,1536.0,85.0,1550.0,139.0,1621.0,153.0,1592.0,220.0,,,1507.0,166.0,1479.0,229.0,1450.0,274.0,1607.0,265.0,1592.0,310.0,1621.0,382.0,1521.0,265.0,1408.0,333.0,1379.0,378.0,1564.0,216.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1320.0,1422.0,81.0,1408.0,130.0,1536.0,148.0,1578.0,202.0,1592.0,234.0,1308.0,157.0,1265.0,207.0,1280.0,252.0,1464.0,256.0,1493.0,306.0,1550.0,369.0,1365.0,261.0,1379.0,328.0,1379.0,378.0,1422.0,216.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1335.0,1450.0,108.0,1422.0,135.0,1493.0,153.0,1521.0,211.0,1578.0,256.0,1322.0,148.0,1379.0,207.0,,,1479.0,252.0,1521.0,310.0,1521.0,382.0,1379.0,256.0,1379.0,333.0,1393.0,378.0,1422.0,211.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1350.0,1564.0,117.0,1536.0,139.0,1550.0,166.0,,,,,1493.0,148.0,1464.0,324.0,,,1493.0,279.0,1550.0,346.0,1550.0,387.0,1493.0,279.0,,,1393.0,369.0,1521.0,292.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1365.0,1649.0,117.0,1621.0,144.0,1607.0,162.0,1635.0,220.0,1720.0,283.0,1635.0,153.0,1678.0,216.0,1706.0,243.0,1692.0,279.0,1720.0,306.0,1720.0,373.0,1607.0,283.0,1578.0,333.0,1550.0,382.0,1621.0,220.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1380.0,1820.0,117.0,1792.0,144.0,1777.0,180.0,1763.0,229.0,1777.0,283.0,2616.0,103.0,1863.0,130.0,1863.0,112.0,1820.0,292.0,1820.0,342.0,1834.0,387.0,1720.0,292.0,1664.0,333.0,1578.0,382.0,1763.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1395.0,1920.0,121.0,1905.0,148.0,1891.0,171.0,1905.0,229.0,1991.0,279.0,1920.0,157.0,,,2076.0,252.0,1934.0,279.0,1920.0,369.0,1905.0,405.0,1891.0,279.0,1848.0,360.0,1834.0,396.0,1905.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1410.0,,,2090.0,153.0,2133.0,184.0,,,,,2033.0,153.0,,,2133.0,297.0,2147.0,301.0,,,1848.0,391.0,2147.0,301.0,2104.0,355.0,2104.0,409.0,2076.0,112.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1425.0,2218.0,99.0,2190.0,153.0,2289.0,180.0,,,,,2076.0,166.0,2176.0,117.0,,,2190.0,288.0,2133.0,364.0,2104.0,409.0,2048.0,288.0,2019.0,351.0,1976.0,405.0,2147.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1440.0,2133.0,99.0,2133.0,153.0,2247.0,180.0,,,,,2019.0,175.0,1962.0,238.0,1934.0,274.0,2133.0,288.0,2133.0,351.0,2104.0,409.0,2019.0,283.0,1976.0,351.0,1962.0,400.0,2104.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1455.0,1991.0,126.0,2019.0,153.0,2104.0,162.0,2232.0,513.0,,,1962.0,180.0,1905.0,243.0,1863.0,283.0,2019.0,292.0,,,2005.0,400.0,1934.0,297.0,1962.0,364.0,1962.0,405.0,2005.0,247.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1470.0,1905.0,121.0,1934.0,148.0,1976.0,166.0,1863.0,112.0,1863.0,117.0,1920.0,184.0,1920.0,243.0,1877.0,292.0,1905.0,301.0,1934.0,351.0,1962.0,405.0,1834.0,297.0,1806.0,328.0,1749.0,382.0,1891.0,252.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1485.0,1749.0,112.0,1777.0,144.0,1806.0,157.0,1763.0,216.0,,,1749.0,171.0,1720.0,229.0,1621.0,274.0,1749.0,279.0,1720.0,337.0,1720.0,382.0,1692.0,279.0,1678.0,333.0,1863.0,387.0,1749.0,225.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1500.0,1592.0,117.0,1607.0,144.0,1678.0,153.0,1664.0,229.0,1564.0,126.0,1578.0,171.0,1578.0,229.0,1550.0,283.0,1621.0,279.0,1678.0,319.0,,,1578.0,279.0,1692.0,328.0,1720.0,387.0,1607.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1515.0,1393.0,81.0,1408.0,130.0,1521.0,148.0,1536.0,202.0,,,1308.0,157.0,1265.0,202.0,,,1493.0,261.0,1521.0,306.0,1607.0,373.0,1365.0,265.0,1379.0,328.0,1365.0,382.0,1422.0,216.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1530.0,1450.0,108.0,1422.0,130.0,1493.0,157.0,1536.0,211.0,1592.0,252.0,1294.0,148.0,1265.0,184.0,,,1464.0,256.0,1507.0,337.0,1507.0,382.0,1365.0,261.0,1365.0,324.0,1365.0,382.0,1393.0,211.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1545.0,1536.0,121.0,1507.0,144.0,1536.0,175.0,1592.0,234.0,1564.0,117.0,1464.0,148.0,1564.0,135.0,1564.0,117.0,2232.0,508.0,1521.0,346.0,1507.0,391.0,2218.0,508.0,1521.0,346.0,1379.0,373.0,2460.0,180.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1560.0,1607.0,121.0,1607.0,144.0,1564.0,171.0,1564.0,229.0,,,1635.0,157.0,1664.0,220.0,1706.0,247.0,1592.0,288.0,1536.0,337.0,1507.0,387.0,1678.0,279.0,1720.0,310.0,1749.0,378.0,1607.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1575.0,1806.0,121.0,1777.0,144.0,1749.0,162.0,1735.0,229.0,1763.0,283.0,1792.0,153.0,1848.0,126.0,1848.0,112.0,1777.0,297.0,1649.0,346.0,1550.0,378.0,2218.0,504.0,1792.0,360.0,1792.0,396.0,1749.0,243.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1590.0,1934.0,126.0,1905.0,153.0,1905.0,180.0,2048.0,265.0,1905.0,297.0,1877.0,166.0,,,2005.0,252.0,1948.0,292.0,1976.0,337.0,1792.0,396.0,1877.0,288.0,1848.0,328.0,1991.0,400.0,1891.0,243.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1605.0,2176.0,103.0,2133.0,157.0,2190.0,189.0,2176.0,238.0,,,2048.0,162.0,,,,,2104.0,283.0,2104.0,364.0,2090.0,414.0,2019.0,283.0,1976.0,328.0,1848.0,391.0,2076.0,220.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1620.0,2247.0,103.0,2218.0,153.0,2275.0,175.0,2232.0,517.0,,,2076.0,171.0,2019.0,225.0,1976.0,270.0,2147.0,292.0,2119.0,369.0,2090.0,414.0,2033.0,288.0,1948.0,351.0,1934.0,396.0,2147.0,229.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1635.0,2019.0,126.0,2048.0,148.0,2147.0,166.0,,,,,1962.0,175.0,1934.0,234.0,1891.0,288.0,2076.0,288.0,2104.0,360.0,2104.0,405.0,1962.0,283.0,1934.0,337.0,1920.0,396.0,2048.0,243.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1650.0,1905.0,121.0,1948.0,148.0,2019.0,157.0,1976.0,225.0,2190.0,504.0,1905.0,175.0,1863.0,229.0,1777.0,274.0,1948.0,283.0,1920.0,333.0,1920.0,378.0,1877.0,283.0,1905.0,333.0,1877.0,373.0,1948.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1665.0,1763.0,117.0,1806.0,144.0,1848.0,157.0,1820.0,229.0,,,1777.0,175.0,1792.0,234.0,1763.0,288.0,1763.0,292.0,1720.0,333.0,1692.0,373.0,1735.0,288.0,1877.0,355.0,1934.0,400.0,1777.0,243.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1680.0,1635.0,108.0,1678.0,135.0,1720.0,148.0,1664.0,211.0,1536.0,238.0,1649.0,166.0,1621.0,220.0,1536.0,256.0,1692.0,261.0,1692.0,310.0,1692.0,369.0,1607.0,261.0,1521.0,306.0,1564.0,378.0,1664.0,216.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1695.0,1493.0,81.0,1507.0,130.0,1592.0,144.0,2218.0,513.0,,,1450.0,162.0,1408.0,216.0,1365.0,274.0,1564.0,252.0,1607.0,297.0,1664.0,364.0,1450.0,256.0,1422.0,315.0,1408.0,364.0,1507.0,211.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1710.0,,,1408.0,135.0,1521.0,148.0,1564.0,202.0,1521.0,238.0,1308.0,148.0,1280.0,180.0,2190.0,490.0,1493.0,247.0,1536.0,324.0,1550.0,373.0,1379.0,252.0,1393.0,310.0,1408.0,364.0,1422.0,202.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1725.0,1493.0,112.0,1464.0,135.0,1521.0,157.0,1536.0,216.0,1564.0,274.0,1379.0,144.0,1521.0,126.0,2488.0,432.0,1493.0,265.0,1493.0,333.0,1493.0,378.0,1393.0,261.0,1408.0,319.0,1408.0,364.0,1436.0,211.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1740.0,1592.0,90.0,1521.0,144.0,1493.0,162.0,1507.0,225.0,1578.0,279.0,1536.0,153.0,2560.0,427.0,2488.0,432.0,1550.0,283.0,1536.0,333.0,1493.0,378.0,1521.0,283.0,1493.0,333.0,1493.0,378.0,1521.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1755.0,1664.0,121.0,1635.0,148.0,1592.0,166.0,1550.0,234.0,1564.0,279.0,1664.0,157.0,1564.0,229.0,1564.0,283.0,1649.0,274.0,1706.0,319.0,1749.0,382.0,1592.0,283.0,1536.0,324.0,1493.0,378.0,1607.0,238.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1770.0,1820.0,112.0,1792.0,144.0,1763.0,162.0,1792.0,229.0,1863.0,270.0,1834.0,157.0,1877.0,108.0,,,1777.0,274.0,1720.0,337.0,1578.0,369.0,1806.0,270.0,1792.0,351.0,1777.0,391.0,1777.0,220.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1785.0,1948.0,121.0,1920.0,144.0,1905.0,175.0,1877.0,112.0,1976.0,112.0,1877.0,166.0,2005.0,112.0,1891.0,292.0,1948.0,288.0,1962.0,333.0,1763.0,391.0,1891.0,288.0,1820.0,342.0,1777.0,387.0,1905.0,247.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1800.0,2119.0,99.0,2076.0,148.0,2161.0,180.0,2176.0,238.0,,,1962.0,162.0,1948.0,216.0,,,2076.0,283.0,2048.0,351.0,2019.0,405.0,1962.0,279.0,1948.0,324.0,1848.0,396.0,2033.0,234.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1815.0,2048.0,94.0,2033.0,148.0,2133.0,171.0,2104.0,252.0,2104.0,283.0,1920.0,166.0,1863.0,225.0,1806.0,270.0,2033.0,283.0,2033.0,355.0,2019.0,405.0,1905.0,279.0,1863.0,337.0,1820.0,396.0,1991.0,234.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1830.0,1863.0,85.0,1877.0,139.0,1962.0,157.0,,,,,1777.0,166.0,1749.0,229.0,1706.0,279.0,1905.0,279.0,1905.0,346.0,1905.0,391.0,1792.0,279.0,1820.0,333.0,1820.0,396.0,1863.0,229.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1845.0,1792.0,85.0,1806.0,135.0,1905.0,166.0,1877.0,229.0,1863.0,256.0,1706.0,157.0,1664.0,220.0,1635.0,265.0,1792.0,270.0,1749.0,324.0,1706.0,364.0,1720.0,270.0,1749.0,324.0,1820.0,396.0,1777.0,225.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1860.0,1720.0,108.0,1749.0,130.0,1848.0,153.0,1848.0,216.0,,,1664.0,153.0,1621.0,207.0,1592.0,247.0,1777.0,256.0,1735.0,319.0,1706.0,364.0,1678.0,252.0,1592.0,301.0,1592.0,373.0,1735.0,211.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1875.0,1692.0,85.0,1720.0,130.0,1834.0,153.0,,,1848.0,261.0,1621.0,148.0,1607.0,207.0,1621.0,243.0,1777.0,256.0,1735.0,315.0,1706.0,364.0,1649.0,256.0,1592.0,306.0,1550.0,360.0,1735.0,211.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1890.0,1649.0,108.0,1678.0,130.0,1806.0,153.0,1806.0,216.0,1806.0,261.0,1592.0,148.0,1564.0,207.0,1564.0,243.0,1735.0,256.0,1720.0,319.0,1706.0,364.0,1621.0,252.0,1578.0,306.0,1550.0,360.0,1692.0,211.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1905.0,1649.0,76.0,1621.0,126.0,1720.0,148.0,1735.0,207.0,1749.0,247.0,1507.0,144.0,1493.0,207.0,1493.0,238.0,1635.0,243.0,1678.0,310.0,1678.0,364.0,1536.0,243.0,1564.0,306.0,1550.0,360.0,1592.0,202.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1920.0,1720.0,112.0,1678.0,130.0,1735.0,157.0,1735.0,211.0,1749.0,256.0,1578.0,139.0,,,,,1649.0,247.0,1649.0,310.0,1649.0,364.0,1550.0,243.0,1564.0,306.0,1550.0,364.0,1621.0,202.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1935.0,1820.0,121.0,1763.0,139.0,1806.0,166.0,1777.0,225.0,1777.0,265.0,1635.0,139.0,1564.0,175.0,,,1678.0,243.0,1664.0,310.0,1649.0,364.0,1564.0,252.0,1578.0,306.0,1550.0,360.0,1664.0,198.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1950.0,1834.0,121.0,1777.0,139.0,1820.0,166.0,1777.0,225.0,1763.0,270.0,1649.0,139.0,1564.0,189.0,,,1692.0,247.0,1664.0,310.0,1649.0,364.0,1578.0,243.0,1578.0,306.0,1550.0,360.0,1678.0,198.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1965.0,1834.0,121.0,1777.0,139.0,1820.0,166.0,1792.0,225.0,1777.0,265.0,1649.0,139.0,1578.0,180.0,,,1692.0,247.0,1578.0,306.0,1550.0,360.0,1592.0,243.0,1664.0,310.0,1649.0,364.0,1664.0,202.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1980.0,1792.0,117.0,1735.0,135.0,1792.0,162.0,1777.0,216.0,1792.0,261.0,1592.0,139.0,1536.0,193.0,1806.0,117.0,1678.0,247.0,1664.0,310.0,1649.0,364.0,1578.0,243.0,1564.0,306.0,1550.0,360.0,1649.0,198.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1995.0,1621.0,81.0,1607.0,126.0,1720.0,148.0,1720.0,207.0,1720.0,247.0,1507.0,144.0,2858.0,175.0,2858.0,180.0,1649.0,243.0,1649.0,306.0,1649.0,364.0,1536.0,243.0,1550.0,301.0,1550.0,360.0,1592.0,198.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,2010.0,1521.0,99.0,1550.0,126.0,1678.0,148.0,1678.0,202.0,1692.0,243.0,1464.0,144.0,1450.0,202.0,1450.0,243.0,1621.0,243.0,1635.0,301.0,1649.0,364.0,1507.0,243.0,1536.0,306.0,1550.0,360.0,1564.0,198.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,2025.0,1536.0,81.0,1550.0,126.0,1678.0,148.0,1678.0,202.0,1678.0,247.0,1450.0,144.0,1450.0,202.0,1464.0,238.0,1592.0,247.0,1635.0,301.0,1649.0,364.0,1507.0,252.0,1536.0,306.0,1550.0,360.0,1564.0,202.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,2040.0,1550.0,81.0,1550.0,126.0,1664.0,148.0,1678.0,202.0,1678.0,247.0,1450.0,144.0,1436.0,202.0,1436.0,243.0,1621.0,247.0,1635.0,306.0,1649.0,364.0,1507.0,252.0,1536.0,306.0,1550.0,360.0,1564.0,202.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,2055.0,1521.0,103.0,1550.0,126.0,1664.0,148.0,1678.0,202.0,1678.0,252.0,1450.0,144.0,1436.0,198.0,1436.0,238.0,1621.0,247.0,1635.0,301.0,1649.0,364.0,1507.0,252.0,1536.0,306.0,1550.0,360.0,1564.0,202.0,action
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,2070.0,1578.0,76.0,1592.0,126.0,1706.0,148.0,1692.0,202.0,1706.0,247.0,1479.0,144.0,1450.0,198.0,,,1635.0,247.0,1635.0,306.0,1649.0,364.0,1521.0,243.0,1550.0,306.0,1550.0,360.0,1578.0,202.0,action
